,TrackID,TrackName,Popularity,Duration,Explicit,Artists,ArtistsID,ReleaseYear,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,TimeSignature,artists_upd_v1,artists_upd_v2,artists_upd,artists_song,consolidates_genre_lists,popularity_red
82400,1rbieHTuGFWstwVk9o7Fgr,Banana Man,54,249800,0,['Tally Hall'],['7lqaPghwYv2mE9baz5XQmL'],2005,0.541,0.59,2,-8.602,1,0.0675,0.397,2.6e-05,0.145,0.132,113.158,4,['Tally Hall'],[],['Tally Hall'],Tally Hall+Banana Man,"['ann_arbor_indie', 'indie_pop']",10
82420,06JKOTOoHXuuKkiSBDdU6n,"Uh-Oh, Love Comes to Town",31,169160,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1977,0.708,0.393,9,-13.875,1,0.0303,0.332,0.000428,0.289,0.739,99.857,4,['Talking Heads'],[],['Talking Heads'],"Talking Heads+Uh-Oh, Love Comes to Town","['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",6
82422,2YvpAgJCwNS4FMBBvEwcbW,Totally Nude,29,251413,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1988,0.702,0.896,2,-5.593,1,0.0283,0.0231,0.00854,0.282,0.972,129.482,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+Totally Nude,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",5
82449,71WdZp8cwb2xXYFHCK08wO,Swamp,21,316093,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1992,0.87,0.617,4,-10.767,0,0.132,0.0944,0.386,0.33,0.827,116.462,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+Swamp,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",4
82466,6qSzRfSevJwvfCL1Y2gK45,Pulled Up,29,268867,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1977,0.69,0.517,4,-15.223,1,0.0444,0.123,9.26e-06,0.176,0.974,140.226,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+Pulled Up,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",5
82481,4FrDdv5Hnsg93UuYKqvX3R,New Feeling,28,189267,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1977,0.775,0.524,9,-16.357,0,0.0358,0.00794,0.000166,0.0996,0.969,128.802,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+New Feeling,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",5
82496,0aRtXmOhG0zypXF6nkLi2r,Life During Wartime - Live,46,351333,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1984,0.613,0.864,2,-8.781,1,0.0565,0.0744,0.00763,0.986,0.718,138.047,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+Life During Wartime - Live,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",9
82543,2PkLOjo2KmCCUQQI9XRe87,Blind,31,300133,0,['Talking Heads'],['2x9SpqnPi8rlE9pjHBwmSC'],1988,0.787,0.888,0,-5.494,1,0.0325,0.494,0.00311,0.204,0.921,119.156,4,['Talking Heads'],[],['Talking Heads'],Talking Heads+Blind,"['zolo', 'funk_rock', 'post-punk', 'permanent_wave', 'rock', 'dance_rock', 'new_wave', 'art_punk', 'art_rock']",6
82566,1nwGXWalB0Ls4Jm4mGUYkp,Runeii,33,298560,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1991,0.401,0.0351,7,-28.099,1,0.0418,0.925,0.884,0.0905,0.0603,75.543,4,['Talk Talk'],[],['Talk Talk'],Talk Talk+Runeii,"['sophisti-pop', 'new_wave_pop', 'new_romantic', 'synthpop', 'melancholia', 'rock', 'new_wave', 'art_rock']",6
82568,51Lt2RN3W0u2xI0LiARCRm,New Grass,38,586440,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1991,0.455,0.386,9,-20.548,1,0.0315,0.825,0.271,0.322,0.196,99.553,3,['Talk Talk'],[],['Talk Talk'],Talk Talk+New Grass,"['sophisti-pop', 'new_wave_pop', 'new_romantic', 'synthpop', 'melancholia', 'rock', 'new_wave', 'art_rock']",7
82595,1Viz6Hi6jm4YSHOlkF3gGd,Ascension Day,35,360907,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1991,0.434,0.377,3,-14.951,0,0.0258,0.217,2.71e-05,0.142,0.358,140.603,1,['Talk Talk'],[],['Talk Talk'],Talk Talk+Ascension Day,"['sophisti-pop', 'new_wave_pop', 'new_romantic', 'synthpop', 'melancholia', 'rock', 'new_wave', 'art_rock']",7
82598,3brJgq1ZCpwsczQr4m2DG5,After The Flood,34,566933,0,['Talk Talk'],['7Fo8TAyGJr4VmhE68QamMf'],1991,0.412,0.46,10,-14.746,1,0.027,0.421,0.578,0.0981,0.11,89.374,4,['Talk Talk'],[],['Talk Talk'],Talk Talk+After The Flood,"['sophisti-pop', 'new_wave_pop', 'new_romantic', 'synthpop', 'melancholia', 'rock', 'new_wave', 'art_rock']",6
82924,2HmGW6F2cpStxK01aJU3ae,Up All Night,43,204533,0,['Take That'],['1XgFuvRd7r5g0h844A5ZUQ'],2008,0.574,0.807,2,-6.518,1,0.0327,0.0818,0.0,0.308,0.518,95.94,4,['Take That'],[],['Take That'],Take That+Up All Night,"['europop', 'boy_band', 'dance_pop']",8
83083,0cvRAgs3jP0E595dNiUfsI,The Cuckoo,35,254893,0,['Taj Mahal'],['1aTDTChWWyiJH3SEnYrdVp'],1968,0.579,0.535,7,-10.483,1,0.101,0.0466,0.00653,0.141,0.571,77.482,4,['Taj Mahal'],[],['Taj Mahal'],Taj Mahal+The Cuckoo,"['acoustic_blues', 'folk_rock', 'country_blues', 'blues_rock', 'blues', 'modern_blues', 'country_rock', 'soul', 'jazz_blues', 'funk', 'harmonica_blues', 'classic_rock', 'traditional_blues', 'roots_rock']",7
83104,1BYYAGzzvbcQ6uri7J11El,Diving Duck Blues,31,160467,0,['Taj Mahal'],['1aTDTChWWyiJH3SEnYrdVp'],1968,0.743,0.539,7,-10.665,0,0.0321,0.351,0.0,0.0513,0.973,119.886,4,['Taj Mahal'],[],['Taj Mahal'],Taj Mahal+Diving Duck Blues,"['acoustic_blues', 'folk_rock', 'country_blues', 'blues_rock', 'blues', 'modern_blues', 'country_rock', 'soul', 'jazz_blues', 'funk', 'harmonica_blues', 'classic_rock', 'traditional_blues', 'roots_rock']",6
84408,4UqglQl3uT2Xo8RxRaugIa,Wychowani w Polsce,45,294620,1,['Tabasko'],['7j5aOztI8AmUmgBIC21wb9'],2012,0.493,0.731,1,-8.901,1,0.336,0.0834,0.0,0.0445,0.534,171.341,4,['Tabasko'],[],['Tabasko'],Tabasko+Wychowani w Polsce,['polish_hip_hop'],9
84832,0wUzSV1Gi9i5jW5Toj5Z9S,Daily,30,272493,0,['TQ'],['5a6nqHiBS9v3CxYOs7ttET'],2008,0.529,0.504,9,-6.772,0,0.119,0.0274,0.00123,0.0408,0.861,169.996,4,['TQ'],[],['TQ'],TQ+Daily,"['urban_contemporary', 'r&b']",6
84895,1MzFmVDSl7Vm00f3Hw4Xfx,I Will Remember,54,366373,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],1995,0.653,0.506,10,-8.755,1,0.0267,0.146,9.43e-05,0.0845,0.447,98.391,4,['TOTO'],[],['TOTO'],TOTO+I Will Remember,"['album_rock', 'mellow_gold', 'yacht_rock', 'rock', 'soft_rock', 'classic_rock']",10
84896,0f9psq47jxqKv021keYZ9U,Hydra,39,451707,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],1979,0.374,0.441,11,-12.839,1,0.0598,0.222,7.82e-05,0.237,0.274,90.577,4,['TOTO'],[],['TOTO'],TOTO+Hydra,"['album_rock', 'mellow_gold', 'yacht_rock', 'rock', 'soft_rock', 'classic_rock']",7
84917,0DwARtsLuGqAQzjQikItsA,Could This Be Love,39,314440,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],1986,0.672,0.451,11,-15.245,1,0.0331,0.261,0.0,0.108,0.649,100.584,4,['TOTO'],[],['TOTO'],TOTO+Could This Be Love,"['album_rock', 'mellow_gold', 'yacht_rock', 'rock', 'soft_rock', 'classic_rock']",7
84920,2JyITSoO1H7VUl2A53iZGt,Can't Stand It Any Longer,38,278533,0,['TOTO'],['0PFtn5NtBbbUNbU9EAmIWF'],1986,0.452,0.782,7,-13.895,1,0.0389,0.00898,9.78e-05,0.184,0.581,175.474,4,['TOTO'],[],['TOTO'],TOTO+Can't Stand It Any Longer,"['album_rock', 'mellow_gold', 'yacht_rock', 'rock', 'soft_rock', 'classic_rock']",7
85108,0Js9hB2I66nJliPIJxzn2R,Higher Ground,52,199343,0,"['TNGHT', 'Lunice', 'Hudson Mohawke']","['40jiZfvsiAi1aIarh5Z3d3', '5I0593TTVPzkanWW8xsTns', '6olWbKW2VLhFCHfOi0iEDb']",2012,0.711,0.761,6,-7.267,1,0.233,0.598,0.127,0.134,0.526,160.738,4,"['TNGHT', 'Lunice', 'Hudson Mohawke']",[],"['TNGHT', 'Lunice', 'Hudson Mohawke']",TNGHT+Higher Ground,"['scottish_hip_hop', 'scottish_electronic', 'electronic_trap', 'wonky', 'bass_music', 'purple_sound', 'glitch_hop', 'uk_experimental_electronic']",10
85195,3yvO1nP2boNZtMhsljgVZ0,This Is How It Works - from Waiting to Exhale - Original Soundtrack,34,300760,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1995,0.837,0.459,1,-7.675,1,0.0406,0.0194,0.128,0.0638,0.694,170.161,4,['TLC'],[],['TLC'],TLC+This Is How It Works - from Waiting to Exhale - Original Soundtrack,"['atl_hip_hop', 'urban_contemporary', 'pop', 'dance_pop', 'pop_rap', 'girl_group', 'hip_hop', 'r&b', 'new_jack_swing', 'hip_pop']",6
85202,09mTshVsfs7NK93MyCAuxx,Kick Your Game,45,254133,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1994,0.77,0.679,0,-6.488,0,0.061,0.103,0.00739,0.15,0.845,95.885,4,['TLC'],[],['TLC'],TLC+Kick Your Game,"['atl_hip_hop', 'urban_contemporary', 'pop', 'dance_pop', 'pop_rap', 'girl_group', 'hip_hop', 'r&b', 'new_jack_swing', 'hip_pop']",9
85209,08vjsE3N31ai3ARwj5uW2i,Dear Lie,41,310760,0,['TLC'],['0TImkz4nPqjegtVSMZnMRq'],1999,0.548,0.444,0,-8.734,1,0.0293,0.0376,0.0,0.179,0.243,173.834,4,['TLC'],[],['TLC'],TLC+Dear Lie,"['atl_hip_hop', 'urban_contemporary', 'pop', 'dance_pop', 'pop_rap', 'girl_group', 'hip_hop', 'r&b', 'new_jack_swing', 'hip_pop']",8
87678,3dZMvsCWhmcWnAEZ8Dr6vp,Calcutta,17,185267,0,['THE NAMES'],['7ctsal9ytPepDm9G4zLEe2'],1982,0.379,0.974,4,-4.631,0,0.105,0.000986,0.188,0.209,0.566,169.835,4,['THE NAMES'],[],['THE NAMES'],THE NAMES+Calcutta,"['belgian_new_wave', 'gothic_post-punk']",3
87796,45d9xI2aE86PzDP5afSgQM,Elle Adore Le Noir Pour Sortir Le Soir,28,261613,0,['TC Matic'],['6ZtncQAhOATpLxzxfEj4oY'],1985,0.636,0.603,5,-8.242,1,0.0296,0.298,3.78e-06,0.152,0.398,119.341,4,['TC Matic'],[],['TC Matic'],TC Matic+Elle Adore Le Noir Pour Sortir Le Soir,"['belgian_rock', 'belgian_new_wave']",5
87920,7mn5Ezb8ikURiIEjVU1de2,J.L.T.,23,349785,0,['T2'],['7G7Lga3NkoJJ8qfJX7WtIK'],1970,0.566,0.265,5,-18.376,1,0.0291,0.597,0.459,0.147,0.349,74.439,4,['T2'],[],['T2'],T2+J.L.T.,"['indonesian_idol_pop', 'bassline', 'bass_house']",4
87958,1zGEHIrzDUmKio1gjWOMwN,Keep It Blazing,29,203280,0,['T.O.K.'],['4c4iX8pe1SV13xToguoelN'],2005,0.645,0.579,9,-5.18,0,0.246,0.251,0.0,0.0532,0.631,126.986,5,['T.O.K.'],[],['T.O.K.'],T.O.K.+Keep It Blazing,"['dancehall', 'old_school_dancehall', 'riddim']",5
87996,3BDMeduJV5IU0tV7vjPREI,Resonance,50,225240,0,['T.M.Revolution'],['3jdzcmtw5XOmOkSb2mRDtr'],2013,0.372,0.984,9,-3.164,1,0.235,0.00238,1.62e-06,0.231,0.458,164.941,4,['T.M.Revolution'],[],['T.M.Revolution'],T.M.Revolution+Resonance,"['j-pop', 'anime', 'classic_j-pop', 'j-poprock', 'anime_score']",10
88018,14lgzCfy16rHyB6lX2QOV0,Stokrotka,32,264493,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],1997,0.644,0.918,10,-6.734,1,0.0396,0.105,0.0,0.0669,0.821,105.622,4,['T.Love'],[],['T.Love'],T.Love+Stokrotka,"['polish_pop', 'polish_reggae', 'polish_rock']",6
88022,4mT09JxALjAoUpMplfd8nQ,Nie nie nie,48,238080,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],2001,0.755,0.831,4,-7.47,0,0.0309,0.00572,0.00752,0.0572,0.871,115.981,4,['T.Love'],[],['T.Love'],T.Love+Nie nie nie,"['polish_pop', 'polish_reggae', 'polish_rock']",9
88028,0IpGOqvBr3mloK9HzrY0GJ,Jest super,26,239000,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],1997,0.57,0.612,4,-9.344,0,0.024,0.118,0.0126,0.11,0.379,97.635,4,['T.Love'],[],['T.Love'],T.Love+Jest super,"['polish_pop', 'polish_reggae', 'polish_rock']",5
88036,40tVex0wO2mzBWlDO6wcj7,Chłopaki nie płaczą,45,197893,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],1997,0.34,0.784,2,-5.356,1,0.0586,0.0105,0.000197,0.228,0.878,137.546,4,['T.Love'],[],['T.Love'],T.Love+Chłopaki nie płaczą,"['polish_pop', 'polish_reggae', 'polish_rock']",9
88037,6WgO2rYOdgdOvQBywjyhre,Ajrisz,42,198467,0,['T.Love'],['2L14uYIQePr3ZEutb6feZz'],2001,0.62,0.841,3,-6.758,1,0.0303,0.213,5.76e-05,0.204,0.7,113.001,4,['T.Love'],[],['T.Love'],T.Love+Ajrisz,"['polish_pop', 'polish_reggae', 'polish_rock']",8
88065,143oJn8rDH5n5Cx8qNMHvK,War Is Hell (On the Homefront Too),29,206467,0,['T.G. Sheppard'],['23C7hNBr8GRdsk3VoTSZXh'],1979,0.61,0.498,5,-12.871,1,0.0437,0.5,6.77e-05,0.0953,0.807,170.118,4,['T.G. Sheppard'],[],['T.G. Sheppard'],T.G. Sheppard+War Is Hell (On the Homefront Too),"['classic_country_pop', 'country', 'country_rock']",5
88132,0HoMdjB1XwwMlyPfTV7DEj,Metal Guru,47,149787,0,['T. Rex'],['3dBVyJ7JuOMt4GE9607Qin'],1972,0.307,0.95,11,-3.427,0,0.138,0.00054,7.43e-05,0.313,0.524,127.895,4,['T. Rex'],[],['T. Rex'],T. Rex+Metal Guru,"['album_rock', 'folk_rock', 'glam_rock', 'rock', 'protopunk', 'psychedelic_rock', 'classic_rock', 'art_rock']",9
88135,0xP0FRFHs4Aip8z5onx0xd,Main Man,23,254707,0,['T. Rex'],['3dBVyJ7JuOMt4GE9607Qin'],1972,0.525,0.579,2,-7.314,1,0.0587,0.00735,0.0,0.227,0.545,128.032,4,['T. Rex'],[],['T. Rex'],T. Rex+Main Man,"['album_rock', 'folk_rock', 'glam_rock', 'rock', 'protopunk', 'psychedelic_rock', 'classic_rock', 'art_rock']",4
88140,0D2lE9pdfepfEcUWds1Sst,Life's A Gas,45,143147,0,['T. Rex'],['3dBVyJ7JuOMt4GE9607Qin'],1971,0.606,0.475,7,-9.344,1,0.044,0.224,0.000901,0.113,0.844,125.963,4,['T. Rex'],[],['T. Rex'],T. Rex+Life's A Gas,"['album_rock', 'folk_rock', 'glam_rock', 'rock', 'protopunk', 'psychedelic_rock', 'classic_rock', 'art_rock']",9
88172,3Rm0jLOfqa1RyoUg6imSCw,Cat Black (The Wizard's Hat),26,171960,0,['T. Rex'],['3dBVyJ7JuOMt4GE9607Qin'],1969,0.245,0.455,9,-10.765,0,0.0319,0.58,0.0,0.113,0.67,168.609,4,['T. Rex'],[],['T. Rex'],T. Rex+Cat Black (The Wizard's Hat),"['album_rock', 'folk_rock', 'glam_rock', 'rock', 'protopunk', 'psychedelic_rock', 'classic_rock', 'art_rock']",5
88833,4fDyFqnn1YbZzWgVWZXsnN,Zonder Totetrekkerie,29,284027,0,"[""'T Hof Van Commerce"", 'TLP']","['4AXpdpyOnye51mlXxsKESw', '1k1t9sL5HK3ZmpfNujGIGV']",2002,0.895,0.529,5,-7.852,0,0.242,0.608,0.0,0.237,0.881,84.02,4,"['T Hof Van Commerce"", ']","[""'T Hof Van Commerce""]","['T Hof Van Commerce"", ']","T Hof Van Commerce"", +Zonder Totetrekkerie",[],5
88909,2gZeqcysy8j1FrrBUVdIb8,Boş Yere,47,240227,0,['Sıla'],['5gFPi3KWXEwA9bLEO47Ow0'],2010,0.614,0.658,6,-6.373,0,0.163,0.319,0.0,0.145,0.629,175.874,4,['Sıla'],[],['Sıla'],Sıla+Boş Yere,['turkish_pop'],9
89107,1fBLLpShMpr4DegsUlDWz4,Pretty Face,42,280435,0,['Sóley'],['7DtlawO7T5bsgq81EeHxwh'],2011,0.67,0.367,7,-12.901,0,0.0335,0.904,0.228,0.126,0.109,120.049,4,['Sóley'],[],['Sóley'],Sóley+Pretty Face,"['icelandic_pop', 'icelandic_indie']",8
89377,103EuC2phtyVhUxmZRUfCN,Någon gång måste du bli själv,37,159213,0,['Säkert!'],['6aNouxfdfQCKjiZG0LJcjx'],2007,0.539,0.171,7,-14.185,1,0.0492,0.959,0.000124,0.0928,0.542,90.505,4,['Säkert!'],[],['Säkert!'],Säkert!+Någon gång måste du bli själv,"['classic_swedish_pop', 'swedish_alternative_rock', 'swedish_pop', 'swedish_indie_pop']",7
89536,5Q7m1Km199HHMB926xxbrs,War?,58,160493,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],1998,0.365,0.939,8,-3.523,1,0.0831,0.0831,5.58e-05,0.0947,0.527,98.646,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+War?,"['alternative_metal', 'rap_metal', 'nu_metal']",11
89539,0snQkGI5qnAmohLE7jTsTn,Toxicity,78,218933,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3,['System Of A Down'],[],['System Of A Down'],System Of A Down+Toxicity,"['alternative_metal', 'rap_metal', 'nu_metal']",15
89576,0a2kVvbCbk52gmeFQFHNaG,Jet Pilot,56,126400,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001,0.418,0.964,8,-4.159,1,0.0387,0.000396,0.000316,0.399,0.928,96.316,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+Jet Pilot,"['alternative_metal', 'rap_metal', 'nu_metal']",11
89583,1B5Y9I5wPfvD3C2A81A36C,Forest,59,240107,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001,0.365,0.905,1,-4.153,1,0.0569,0.000125,0.00925,0.093,0.65,150.404,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+Forest,"['alternative_metal', 'rap_metal', 'nu_metal']",11
89586,2SpGXD7EbexndFmmThrnsy,Deer Dance,60,174933,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2001,0.454,0.938,5,-3.594,0,0.123,0.0103,0.000892,0.311,0.795,160.157,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+Deer Dance,"['alternative_metal', 'rap_metal', 'nu_metal']",12
89587,0GIvGfgr68OGkcCNFBAdrX,Darts,48,162600,1,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],1998,0.524,0.818,6,-4.614,1,0.0942,0.000774,0.504,0.102,0.432,103.019,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+Darts,"['alternative_metal', 'rap_metal', 'nu_metal']",9
89588,1Cu3MCxugh9oia9betnm8i,DDevil,50,102667,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],1998,0.335,0.975,1,-3.749,1,0.344,0.000222,0.391,0.142,0.702,199.87,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+DDevil,"['alternative_metal', 'rap_metal', 'nu_metal']",10
89597,0dxPHMZTI8TWMYRucsAFNd,Attack,59,186467,0,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],2005,0.349,0.97,6,-2.874,1,0.0892,0.005,3.31e-06,0.0432,0.299,159.779,4,['System Of A Down'],[],['System Of A Down'],System Of A Down+Attack,"['alternative_metal', 'rap_metal', 'nu_metal']",11
89805,6gzUi6an8slC9kR2A2GLiE,Rock the Box,29,300773,0,['Sylvester'],['5TGTpu4g8siFOIctZuQO7y'],1984,0.689,0.725,10,-8.893,0,0.0448,0.0102,0.382,0.108,0.438,124.257,4,['Sylvester'],[],['Sylvester'],Sylvester+Rock the Box,"['hi-nrg', 'disco', 'post-disco']",5
89835,2tqd5MGF8wXhpHoOKXoF3A,Is It Because I'm Black,49,454853,0,['Syl Johnson'],['6XItHNeKXecnFpkJHOn5JL'],1969,0.755,0.528,8,-8.946,0,0.072,0.33,0.0,0.142,0.883,135.104,4,['Syl Johnson'],[],['Syl Johnson'],Syl Johnson+Is It Because I'm Black,"['chicago_soul', 'classic_soul', 'southern_soul', 'soul', 'funk', 'memphis_soul']",9
89867,1NWG2kPl8Wy95xuuFIj6re,Sit And Wait,42,240493,0,['Sydney Youngblood'],['6uqxysZACHU1O1DVGPa8rZ'],1989,0.68,0.844,9,-12.887,0,0.0513,0.116,0.00479,0.195,0.874,108.074,4,['Sydney Youngblood'],[],['Sydney Youngblood'],Sydney Youngblood+Sit And Wait,[],8
89869,7kS9bl8Iz5hNvz3DdrljrI,I'd Rather Go Blind,23,257373,0,['Sydney Youngblood'],['6uqxysZACHU1O1DVGPa8rZ'],1989,0.748,0.766,5,-11.441,0,0.0688,0.104,0.0452,0.0377,0.963,94.941,4,['Sydney Youngblood'],[],['Sydney Youngblood'],Sydney Youngblood+I'd Rather Go Blind,[],4
89876,0JilAScFd6sib9xo1AKP39,Waving My Arms in the Air,18,127400,0,['Syd Barrett'],['6Lt3HS8R2v8Q4G7ZkUWa8R'],1970,0.609,0.392,2,-14.332,1,0.0324,0.033,1.23e-05,0.634,0.713,106.137,4,['Syd Barrett'],[],['Syd Barrett'],Syd Barrett+Waving My Arms in the Air,"['folk_rock', 'experimental', 'psychedelic_rock', 'psychedelic_folk', 'classic_rock', 'outsider', 'art_rock']",3
89882,0Ss8tIh80p55ggwYepkGrJ,No Man's Land,19,183227,0,['Syd Barrett'],['6Lt3HS8R2v8Q4G7ZkUWa8R'],1970,0.42,0.573,0,-10.483,1,0.0312,0.00981,0.00191,0.176,0.586,106.769,4,['Syd Barrett'],[],['Syd Barrett'],Syd Barrett+No Man's Land,"['folk_rock', 'experimental', 'psychedelic_rock', 'psychedelic_folk', 'classic_rock', 'outsider', 'art_rock']",3
89888,2KsdaaotP2CNTmvYMVUk8E,Late Night,17,191440,0,['Syd Barrett'],['6Lt3HS8R2v8Q4G7ZkUWa8R'],1970,0.312,0.371,2,-14.885,1,0.039,0.454,0.00535,0.298,0.297,107.124,4,['Syd Barrett'],[],['Syd Barrett'],Syd Barrett+Late Night,"['folk_rock', 'experimental', 'psychedelic_rock', 'psychedelic_folk', 'classic_rock', 'outsider', 'art_rock']",3
89891,05Of7K9iU5Oe6s19kWc0xc,Here I Go,34,191867,0,['Syd Barrett'],['6Lt3HS8R2v8Q4G7ZkUWa8R'],1970,0.474,0.337,9,-16.869,1,0.041,0.477,0.0,0.34,0.739,128.657,4,['Syd Barrett'],[],['Syd Barrett'],Syd Barrett+Here I Go,"['folk_rock', 'experimental', 'psychedelic_rock', 'psychedelic_folk', 'classic_rock', 'outsider', 'art_rock']",6
89907,0lhqIJcH0SPPaXzLskvkvP,The Love I Lost,40,206067,0,['Sybil'],['1EbIfIjVcauDatNO4vagL1'],1997,0.618,0.918,5,-8.051,1,0.0404,0.0277,0.00779,0.0834,0.562,124.068,4,['Sybil'],[],['Sybil'],Sybil+The Love I Lost,"['diva_house', 'hip_house']",8
89909,2QXeYzNsXgtI4YLeyr42aj,Don't Make Me Over,43,243427,0,['Sybil'],['1EbIfIjVcauDatNO4vagL1'],1997,0.607,0.786,0,-7.081,1,0.0596,0.00552,0.000169,0.0673,0.905,96.569,4,['Sybil'],[],['Sybil'],Sybil+Don't Make Me Over,"['diva_house', 'hip_house']",8
89931,1mY9YGuaRWwE92vkgKKhp9,Fuel Injected,45,211853,1,"['Swollen Members', 'Moka Only']","['30QbUq31PEXAT4QFYZyBAM', '7G9ZUoEjbi5Z2bR5w60S0h']",2001,0.918,0.572,8,-8.463,0,0.266,0.066,0.00363,0.0908,0.755,102.032,4,"['Swollen Members', 'Moka Only']",[],"['Swollen Members', 'Moka Only']",Swollen Members+Fuel Injected,"['bc_underground_hip_hop', 'canadian_old_school_hip_hop', 'jazz_rap', 'canadian_hip_hop', 'rap_rock', 'underground_rap']",9
89937,0jRuKrn7OOzriNlwFZAQco,This Is Home,46,231867,0,['Switchfoot'],['6S58b0fr8TkWrEHOH4tRVu'],2008,0.596,0.67,0,-5.26,1,0.03,0.0327,0.0,0.117,0.284,107.004,4,['Switchfoot'],[],['Switchfoot'],Switchfoot+This Is Home,"['ccm', 'worship', 'christian_alternative_rock', 'pop_rock', 'neo_mellow', 'christian_rock', 'christian_music']",9
89939,1HTNd7iD21O7dyNcE85oku,On Fire,43,282080,0,['Switchfoot'],['6S58b0fr8TkWrEHOH4tRVu'],2003,0.221,0.586,0,-6.643,1,0.0331,0.159,1.58e-06,0.0777,0.272,61.989,3,['Switchfoot'],[],['Switchfoot'],Switchfoot+On Fire,"['ccm', 'worship', 'christian_alternative_rock', 'pop_rock', 'neo_mellow', 'christian_rock', 'christian_music']",8
89958,00YCRrySf0dJ6nRCKYSAkA,Pancake,43,195613,0,['Swirlies'],['0Zk7We5BZoDR40himAI86D'],1993,0.173,0.811,6,-11.903,1,0.0809,0.000111,0.153,0.403,0.205,120.177,4,['Swirlies'],[],['Swirlies'],Swirlies+Pancake,"['boston_rock', 'garage_psych', 'american_shoegaze', 'gbvfi', 'post-hardcore', 'indie_punk', 'nu_gaze', 'alternative_rock', 'indie_rock', 'shoegaze', 'lo-fi_indie', 'lo-fi', 'noise_pop']",8
90030,6lyrPJ8lLjUng9eYudOHvb,Midnight Girl / Sunset Town,44,185160,0,['Sweethearts of the Rodeo'],['5VvcMMfn7KqIjK9zRONL0d'],1986,0.638,0.738,10,-8.769,1,0.0306,0.129,0.0,0.0842,0.904,163.182,4,['Sweethearts of the Rodeo'],[],['Sweethearts of the Rodeo'],Sweethearts of the Rodeo+Midnight Girl / Sunset Town,"['country_dawn', 'deep_contemporary_country']",8
